,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,department,odds,Emp_ID
2291,0.96,0.99,3,148,3,0,0,2,8,0.0071029365,13541
2292,0.99,0.75,6,139,5,1,0,2,9,0.035616428,13542
2293,0.75,0.77,4,136,3,0,0,2,4,0.0011415184,13543
2294,0.75,0.74,4,153,2,0,0,2,5,0.006743461,13544
2295,1.0,0.86,4,161,2,0,0,0,5,0.00044983625,13545
2296,0.52,0.53,2,163,2,0,0,1,5,0.19804087,13546
2297,0.98,0.74,3,164,3,0,0,2,7,0.018800706,13547
2298,0.6,0.64,2,137,5,0,0,2,7,0.013954431,13548
2299,0.38,0.44,3,137,3,0,0,2,7,0.0009768307,13549
2300,0.51,0.41,6,106,5,0,0,2,7,0.0057172775,13550
2301,0.91,0.61,2,272,2,0,0,1,7,0.047528625,13551
2302,0.56,0.62,5,238,3,0,0,1,7,0.00046414137,13552
2303,0.58,0.69,4,223,4,0,0,1,7,0.9814611,13553
2304,0.51,0.53,3,201,2,0,0,1,7,0.97012246,13554
2305,0.91,0.55,6,97,4,0,0,1,7,0.0006250441,13555
2306,0.8,0.98,2,232,6,1,0,1,7,0.00016108155,13556
2307,0.55,0.83,4,199,3,0,0,1,7,0.0045951307,13557
2308,0.62,0.53,3,141,3,0,0,1,7,0.631603,13558
2309,0.62,0.6,3,171,2,0,0,1,7,0.97259605,13559
2310,0.87,0.58,4,212,3,0,0,1,7,0.029580861,13560
2311,0.65,0.5,5,270,2,0,0,1,7,0.004492432,13561
2312,0.51,0.64,3,267,2,0,0,1,7,0.0040019155,13562
2313,0.98,0.77,3,134,2,1,0,1,7,0.016170144,13563
2314,0.13,0.43,4,165,5,0,0,1,7,0.093455136,13564
2315,0.78,0.76,5,168,4,1,0,1,7,0.003866583,13565
2316,0.6,0.98,3,262,2,0,0,1,2,0.024284542,13566
2317,0.68,0.69,3,185,2,0,0,1,2,0.9247994,13567
2318,0.55,0.84,3,237,3,0,0,1,2,0.104911774,13568
2319,0.99,0.79,4,192,3,0,0,1,3,0.003078252,13569
2320,0.92,0.68,5,236,2,0,0,1,3,0.0019617379,13570
2321,1.0,0.65,4,202,4,1,0,1,3,0.0062549114,13571
2322,0.77,0.93,4,171,2,0,0,2,3,0.22424841,13572
2323,0.86,0.7,5,160,3,0,0,2,9,0.043436915,13573
2324,0.89,0.84,2,252,3,0,0,2,9,0.0027653575,13574
2325,0.58,0.55,5,206,3,0,0,2,9,0.0025664866,13575
2326,0.56,0.66,3,212,2,0,0,2,9,0.0052295923,13576
2327,0.38,0.64,3,111,3,0,0,2,9,0.039369494,13577
2328,0.62,0.64,3,240,2,0,0,2,9,0.0028592646,13578
2329,0.66,0.77,2,171,2,0,0,2,9,0.0046447217,13579
2330,0.3,0.44,3,129,2,0,0,2,9,0.0023012161,13580
2331,0.82,0.83,3,271,2,0,0,2,9,0.01713404,13581
2332,0.96,0.68,4,162,2,0,0,2,9,0.9731598,13582
2333,0.66,0.95,3,191,3,0,0,2,9,0.38353494,13583
2334,0.79,0.5,5,176,3,0,0,0,8,0.20711926,13584
2335,0.97,0.77,3,182,2,1,0,1,8,0.00046259165,13585
2336,0.59,0.65,3,226,3,0,0,2,8,0.08528653,13586
2337,0.57,0.48,4,161,3,0,0,2,8,0.0238477,13587
2338,0.64,0.53,4,163,3,0,0,2,8,0.01026538,13588
2339,0.14,0.51,5,173,4,0,0,2,8,0.0035246015,13589
2340,0.48,0.55,3,228,2,0,0,1,8,0.0072990954,13590
2341,0.78,1.0,3,139,3,0,0,1,8,0.03982067,13591
2342,0.96,0.62,5,128,5,0,0,1,8,0.033349276,13592
2343,0.82,0.97,3,115,2,1,0,1,8,0.00031664968,13593
2344,0.94,0.9,5,191,4,0,0,1,8,0.0039050877,13594
2345,0.95,0.66,4,183,3,0,0,1,9,0.0032767057,13595
2346,0.59,0.43,3,173,3,0,0,1,9,0.0012095869,13596
2347,0.69,0.89,4,174,2,0,0,1,9,0.0008716881,13597
2348,0.74,0.72,3,213,3,0,0,1,4,0.99170774,13598
2349,0.67,0.67,4,192,4,0,0,1,0,0.51728725,13599
2350,0.83,0.52,3,167,2,1,0,1,0,0.0038897395,13600
2351,0.81,0.85,3,263,3,1,0,1,0,0.0010296702,13601
2352,0.54,0.73,2,100,3,0,0,1,0,0.05845669,13602
2353,0.89,0.83,3,164,3,0,0,1,0,0.0030599833,13603
2354,0.79,0.74,5,172,2,0,0,1,6,0.98914194,13604
2355,0.46,0.58,4,171,3,0,0,1,6,0.024470985,13605
2356,0.99,0.93,4,236,3,0,0,1,6,0.009472698,13606
2357,0.75,0.9,5,186,4,0,0,1,6,0.02420634,13607
2358,0.93,0.82,4,175,3,0,0,1,0,0.84227836,13608
2359,0.65,0.6,5,227,3,0,0,1,1,0.00043213367,13609
2360,0.19,0.63,4,142,6,0,0,1,1,0.0075594485,13610
2361,0.48,0.61,2,121,2,0,0,2,1,0.014812589,13611
2362,0.95,0.64,5,234,3,0,0,2,1,0.0032344759,13612
2363,0.92,0.77,4,185,3,0,0,2,1,0.98914194,13613
2364,0.84,0.54,4,160,3,0,0,2,5,0.004878044,13614
2365,0.37,0.63,4,153,3,1,0,2,7,0.001964271,13615
2366,0.22,0.74,3,199,6,0,0,2,2,0.0089405775,13616
2367,0.64,0.54,3,166,2,0,0,2,8,0.049033344,13617
2368,0.72,0.88,2,247,3,0,0,2,9,0.0077443123,13618
2369,0.48,0.69,4,245,3,0,0,2,4,0.011919498,13619
2370,0.12,0.55,5,242,4,0,0,2,5,0.0032937825,13620
2371,0.78,0.98,5,158,2,0,0,2,5,0.9788339,13621
2372,0.71,0.74,3,163,3,1,0,2,5,0.0005018711,13622
2373,0.38,0.69,3,99,3,1,0,0,7,0.006397158,13623
2374,0.57,0.85,4,164,3,0,0,1,7,0.0021137893,13624
2375,0.72,0.51,3,160,3,0,0,2,7,0.015881479,13625
2376,0.6,0.57,2,184,3,0,0,2,7,0.98869044,13626
2377,0.61,0.55,5,266,2,0,0,2,7,0.015102088,13627
2378,0.67,0.64,4,190,2,0,0,2,7,0.0011161864,13628
2379,0.97,0.97,5,192,2,0,0,1,7,0.89498377,13629
2380,0.22,0.6,3,205,6,1,0,1,7,0.0053076446,13630
2381,0.15,0.53,4,205,5,1,0,1,7,0.01058349,13631
2382,0.6,0.6,3,258,3,0,0,1,7,0.0031103194,13632
2383,0.15,0.8,5,151,2,1,0,1,7,0.92057145,13633
2384,0.5,0.81,3,148,2,0,0,1,7,0.055284172,13634
2385,0.9,0.67,3,179,2,0,0,1,7,0.011131942,13635
2386,0.84,0.51,6,141,2,1,0,1,7,0.99921465,13636
2387,0.74,0.78,5,216,2,0,0,1,7,0.0020117462,13637
2388,0.72,0.51,3,235,2,0,0,1,7,0.020039052,13638
2389,0.93,0.63,3,160,4,1,0,1,7,0.008181125,13639
2390,0.54,0.69,3,141,4,0,0,1,7,0.9941139,13640
2391,0.87,0.65,4,246,2,1,0,1,7,0.01008755,13641
2392,0.19,0.98,5,226,4,1,0,1,2,0.025105625,13642
2393,0.33,0.4,4,212,2,1,0,1,2,0.03162256,13643
2394,0.94,0.93,4,220,3,0,0,1,2,0.0019988716,13644
2395,0.77,0.49,4,266,2,0,0,1,3,0.0025309026,13645
2396,0.48,0.82,3,183,2,0,0,1,3,0.0019768775,13646
2397,0.7,0.74,5,263,3,1,0,1,3,0.9114232,13647
2398,0.54,0.93,4,161,4,1,0,1,3,0.010857731,13648
2399,0.61,0.98,4,199,2,0,0,1,9,0.0067332387,13649
2400,0.97,0.4,4,258,4,1,0,2,9,0.23119977,13650
2401,0.6,0.85,3,209,2,1,0,2,9,0.0006968677,13651
2402,0.93,0.84,5,135,3,0,0,2,9,0.9775856,13652
2403,0.48,0.69,4,222,2,0,0,2,9,3.8016046e-06,13653
2404,0.16,0.76,5,192,3,0,0,2,9,0.0026574135,13654
2405,0.18,0.75,3,250,3,0,0,2,9,0.084242195,13655
2406,0.84,0.75,3,187,3,1,0,2,9,0.93493974,13656
2407,0.69,0.63,4,217,3,0,0,2,9,0.0022720993,13657
2408,0.22,0.88,4,213,3,1,0,2,9,0.012391478,13658
2409,0.83,0.52,4,273,3,0,0,2,9,0.00017169118,13659
2410,0.58,0.5,2,132,3,0,0,2,8,0.87498236,13660
2411,0.61,0.62,4,140,3,1,0,2,8,0.018325776,13661
2412,0.67,0.5,4,173,2,1,0,0,8,0.0012136698,13662
2413,0.56,0.76,4,189,2,0,0,1,8,0.19493759,13663
2414,0.74,0.74,3,156,3,0,0,2,8,0.11693981,13664
2415,0.92,0.97,4,238,5,1,0,2,8,0.0005430579,13665
2416,0.81,0.68,5,230,2,0,0,2,8,0.005975306,13666
2417,0.48,0.49,4,242,2,1,0,2,8,6.0100185e-05,13667
2418,0.73,0.72,4,197,3,0,0,1,8,0.08072704,13668
2419,0.97,0.66,6,164,5,0,0,1,8,0.0044839084,13669
2420,0.15,0.51,6,248,5,0,0,1,8,0.9833355,13670
2421,0.69,0.76,5,255,6,0,0,1,9,0.0006355345,13671
2422,0.61,0.68,5,225,4,0,0,1,9,0.001806736,13672
2423,0.86,0.58,3,151,2,0,0,1,9,0.10291773,13673
2424,0.55,0.88,4,252,3,0,0,1,4,0.8835891,13674
2425,0.9,0.74,4,206,4,1,0,1,0,0.0109291375,13675
2426,0.65,0.4,2,141,2,0,0,1,0,0.0015643537,13676
2427,0.81,0.92,5,259,3,0,0,1,0,0.16042164,13677
2428,0.65,0.86,5,250,3,0,0,1,0,0.65636873,13678
2429,0.47,0.86,4,169,6,0,0,1,0,0.9941783,13679
2430,0.93,0.53,3,200,3,1,0,1,6,0.016979039,13680
2431,0.77,0.9,4,104,5,0,0,1,6,0.0005875528,13681
2432,0.87,0.82,6,176,3,0,0,1,6,0.0067762136,13682
2433,0.87,0.84,5,137,2,0,0,1,6,0.0009289086,13683
2434,0.65,0.75,2,151,3,0,0,1,0,0.0007059276,13684
2435,0.21,0.7,6,130,6,1,0,1,1,0.15957421,13685
2436,0.75,0.59,4,199,2,0,0,1,1,0.0034140348,13686
2437,0.72,0.86,4,191,2,0,0,1,1,0.9658927,13687
2438,0.88,0.63,3,273,3,1,0,1,1,0.00010848252,13688
2439,0.66,0.58,3,205,3,0,0,2,1,0.0002310276,13689
2440,0.8,0.75,3,181,3,0,0,2,5,0.99688876,13690
2441,0.22,0.55,4,261,3,1,0,2,7,0.016202867,13691
2442,0.92,0.69,3,192,3,0,0,2,2,0.7863995,13692
2443,0.54,0.77,4,271,3,0,0,2,8,0.013920844,13693
2444,0.91,0.56,4,158,3,0,0,2,9,0.020417452,13694
2445,0.77,0.83,4,231,2,0,0,2,4,0.0017960668,13695
2446,0.61,0.51,3,156,3,1,0,2,5,0.0014591813,13696
2447,0.48,0.9,4,201,4,0,0,2,5,0.0041480064,13697
2448,0.25,0.69,3,187,4,0,0,2,5,0.023027986,13698
2449,0.91,0.7,3,132,4,0,0,2,7,0.25073993,13699
2450,0.72,0.58,5,147,3,1,0,2,7,0.02383399,13700
2451,0.77,0.71,4,223,3,0,0,0,7,0.0012995303,13701
2452,0.41,0.4,2,194,2,0,0,1,7,0.99665153,13702
2453,0.51,0.49,4,234,2,0,0,2,7,0.024448961,13703
2454,0.72,0.79,3,149,3,0,0,2,7,0.0034317672,13704
2455,0.47,0.57,3,162,3,1,0,2,7,0.8755427,13705
2456,0.53,0.67,4,238,2,0,0,2,7,0.0002760589,13706
2457,0.65,0.52,5,149,3,0,0,1,7,0.051903874,13707
2458,0.18,0.75,4,170,5,0,0,1,7,0.01320371,13708
2459,0.61,0.48,3,250,2,0,0,1,7,0.011435181,13709
2460,0.86,0.72,4,167,2,0,0,1,7,0.0025379956,13710
2461,0.14,0.77,4,166,5,0,0,1,7,0.000685066,13711
2462,0.63,0.8,3,205,2,0,0,1,7,0.90592015,13712
2463,0.79,0.57,3,250,3,0,0,1,7,0.0029498935,13713
2464,0.78,0.97,4,142,3,0,0,1,7,0.008772999,13714
2465,0.14,0.52,4,217,6,0,0,1,7,0.010486096,13715
2466,0.85,0.54,3,139,3,0,0,1,7,0.07133499,13716
2467,0.85,0.75,4,139,3,0,0,1,7,0.00090005994,13717
2468,0.91,0.76,5,152,3,0,0,1,2,0.00013619661,13718
2469,0.76,0.74,3,224,2,0,0,1,2,0.0025283396,13719
2470,0.62,0.72,5,180,3,0,0,1,2,0.0034761727,13720
2471,0.53,0.69,4,216,2,0,0,1,3,0.08783865,13721
2472,0.97,0.63,3,133,3,0,0,1,3,0.9828577,13722
2473,0.48,0.53,4,271,3,0,0,1,3,2.1967438e-05,13723
2474,0.5,0.55,4,148,3,1,0,1,3,0.007934481,13724
2475,0.32,0.42,2,99,4,0,0,1,9,0.013174355,13725
2476,0.58,0.77,4,196,2,1,0,1,9,0.0012068152,13726
2477,0.81,0.83,3,196,2,0,0,1,9,0.10649103,13727
2478,0.48,0.84,4,228,3,0,0,2,9,0.1144228,13728
2479,0.96,0.88,4,165,2,0,0,2,9,0.0015220344,13729
2480,0.56,0.9,3,235,2,0,0,2,9,0.006561309,13730
2481,0.63,0.96,4,167,2,0,0,2,9,0.014470249,13731
2482,0.21,0.5,5,255,5,0,0,2,9,0.00062534213,13732
2483,0.94,0.78,3,184,3,1,0,2,9,0.005808413,13733
2484,0.94,0.89,4,239,3,0,0,2,9,0.99421096,13734
2485,0.96,0.54,3,153,2,0,0,2,9,0.0018469095,13735
2486,0.49,0.5,4,187,5,1,0,2,8,0.015514284,13736
2487,0.82,0.68,2,285,2,0,0,2,8,0.9943933,13737
2488,0.6,0.5,3,274,3,0,0,2,8,0.016076803,13738
2489,0.76,0.5,3,156,3,1,0,2,8,0.016046464,13739
2490,0.69,0.64,5,265,2,1,0,0,8,0.00014847517,13740
2491,1.0,0.94,4,144,3,0,0,1,8,0.025508314,13741
2492,0.62,0.66,4,143,3,0,0,2,8,0.005034387,13742
2493,0.4,0.99,4,214,6,1,0,2,8,0.029815346,13743
2494,0.94,0.91,3,163,3,0,0,2,8,0.38353506,13744
2495,0.76,0.84,4,236,4,0,0,2,8,0.046736598,13745
2496,0.58,0.69,3,146,4,0,0,1,8,0.0011337101,13746
2497,0.85,0.78,4,106,2,0,0,1,9,0.0030953586,13747
2498,0.45,0.52,2,105,3,0,0,1,9,0.97980034,13748
2499,0.13,0.67,3,181,4,0,0,1,9,0.00872162,13749
2500,0.24,0.5,5,174,4,0,0,1,4,0.00020164251,13750
2501,0.64,0.69,3,207,2,1,0,1,0,0.9762012,13751
2502,0.63,0.61,6,118,2,0,0,1,0,0.05761811,13752
2503,0.61,0.99,4,251,2,0,0,1,0,0.015040457,13753
2504,0.71,0.99,2,136,3,0,0,1,0,0.012140572,13754
2505,0.9,0.89,5,249,3,1,0,1,0,0.95413065,13755
2506,0.17,0.76,4,171,5,0,0,1,6,0.00083500147,13756
2507,0.93,0.97,3,256,2,1,0,1,6,0.0062087476,13757
2508,0.83,0.89,5,141,3,1,0,1,6,0.018613786,13758
2509,0.58,0.75,4,186,2,0,0,1,6,0.9570171,13759
2510,0.76,0.5,3,258,3,0,0,1,0,6.590675e-05,13760
2511,0.5,0.78,3,228,2,0,0,1,1,0.004709542,13761
2512,0.22,0.81,5,205,4,0,0,1,1,0.0009993911,13762
2513,0.9,0.88,4,174,3,0,0,1,1,0.005851954,13763
2514,0.7,0.63,3,155,4,1,0,1,1,0.9246026,13764
2515,0.73,0.85,5,245,3,0,0,1,1,0.0033839643,13765
2516,0.84,0.87,3,271,3,0,0,1,5,0.050670624,13766
2517,0.55,0.63,5,184,4,0,0,2,5,0.86801064,13767
2518,0.63,0.98,4,175,2,0,0,2,7,0.004159361,13768
2519,0.51,0.92,3,224,3,0,0,2,2,0.040231764,13769
2520,0.81,0.76,4,177,3,0,0,2,8,0.0029279292,13770
2521,0.8,0.96,4,268,3,0,0,2,9,0.20648432,13771
2522,0.99,0.97,4,208,3,0,0,2,4,0.0011952221,13772
2523,0.9,0.87,5,219,2,0,0,2,5,0.02474296,13773
2524,0.65,0.67,5,128,5,0,0,2,5,0.00069099665,13774
2525,0.75,0.75,3,273,3,0,0,2,5,0.9727876,13775
2526,0.62,0.49,4,218,4,0,0,2,7,0.9908161,13776
2527,0.61,0.63,5,230,3,0,0,2,7,0.0028035343,13777
2528,0.24,0.6,4,195,5,0,0,2,7,0.9784259,13778
2529,0.71,0.63,3,254,3,1,0,0,7,0.0025814772,13779
2530,0.49,0.8,2,275,2,0,0,1,7,0.010706842,13780
2531,0.44,0.66,3,162,2,0,0,2,7,0.002118647,13781
2532,0.75,0.87,4,193,3,0,0,2,7,0.0123387575,13782
2533,0.74,0.84,3,239,4,0,0,2,7,0.004866183,13783
2534,0.62,0.87,5,149,3,0,0,2,7,0.07462779,13784
2535,0.51,0.58,3,155,3,0,0,1,7,0.006924629,13785
2536,0.61,0.59,5,271,2,0,0,1,7,0.9920772,13786
2537,0.56,0.49,5,163,3,0,0,1,7,0.02086091,13787
2538,0.79,0.76,3,160,3,0,0,1,7,0.3462857,13788
2539,0.68,0.75,6,274,5,0,0,1,7,7.216962e-05,13789
2540,0.9,0.84,2,199,3,0,0,1,7,0.044920623,13790
2541,0.83,0.93,5,241,3,0,0,1,7,0.9907951,13791
2542,0.94,0.82,3,187,3,0,0,1,7,0.007860959,13792
2543,0.21,0.65,5,223,3,1,0,1,7,0.01145649,13793
2544,0.58,0.87,3,268,2,0,0,1,7,0.0021649003,13794
2545,0.52,0.38,6,169,3,0,0,1,2,0.005706221,13795
2546,0.18,0.67,5,285,5,0,0,1,2,1.723381e-05,13796
2547,0.94,0.91,5,254,3,0,0,1,2,0.97905946,13797
2548,0.69,0.5,3,208,4,0,0,1,3,0.0001912415,13798
2549,0.65,0.83,4,218,3,0,0,1,3,0.98262703,13799
2550,0.46,0.62,2,187,3,0,0,1,3,0.0024250448,13800
2551,0.72,0.62,4,256,3,0,0,1,3,0.013791144,13801
2552,0.3,0.37,6,278,3,0,0,1,9,0.0036655962,13802
2553,0.51,0.51,4,204,2,0,0,1,9,0.007992953,13803
2554,0.43,0.75,3,108,2,0,0,1,9,0.020315975,13804
2555,0.56,0.94,3,226,2,0,0,1,9,0.0028768778,13805
2556,0.63,0.91,4,246,3,0,0,2,9,0.8545163,13806
2557,0.61,0.55,5,260,3,0,0,2,9,0.0022262633,13807
2558,0.53,0.73,4,248,2,0,0,2,9,0.594707,13808
2559,0.87,0.75,3,132,3,0,0,2,9,0.004515916,13809
2560,0.68,0.7,4,185,4,0,0,2,9,0.0040254593,13810
2561,0.78,0.84,3,269,2,0,0,2,9,0.069398135,13811
2562,0.49,0.95,4,156,2,0,0,2,9,0.025241315,13812
2563,0.96,0.81,3,212,3,0,0,2,8,0.39125168,13813
2564,0.83,0.74,3,221,2,0,0,2,8,0.06822544,13814
2565,0.48,0.67,5,273,3,0,0,2,8,0.00081554055,13815
2566,0.63,0.86,4,271,3,1,0,2,8,0.0004015267,13816
2567,0.87,0.38,4,183,5,0,0,2,8,8.24887e-05,13817
2568,0.21,0.9,4,271,6,0,0,0,8,0.009560376,13818
2569,0.79,0.58,5,165,3,0,0,1,8,0.0037105978,13819
2570,0.8,0.96,3,257,5,0,0,2,8,0.01865834,13820
2571,0.78,0.82,4,143,3,0,0,2,8,0.0012258589,13821
2572,0.67,0.65,5,156,2,0,0,2,8,0.99616057,13822
2573,0.67,0.71,3,190,3,1,0,2,8,0.0050534606,13823
2574,0.26,0.67,2,242,6,0,0,1,9,0.0014223158,13824
2575,0.89,0.83,5,267,4,0,0,1,9,0.06836519,13825
2576,0.7,0.53,4,152,3,0,0,1,9,0.00047710538,13826
2577,0.51,0.48,5,136,4,0,0,1,4,0.005668521,13827
2578,0.53,0.88,3,157,3,0,0,1,0,0.014407009,13828
2579,0.76,0.51,4,281,3,0,0,1,0,0.027041942,13829
2580,0.86,0.93,5,208,2,0,0,1,0,0.9952024,13830
2581,0.63,0.96,5,152,3,0,0,1,0,0.02611661,13831
2582,0.58,0.86,5,271,3,0,0,1,0,0.021186203,13832
2583,0.58,0.83,4,163,3,1,0,1,6,0.37389213,13833
2584,0.9,0.82,4,136,3,0,0,1,6,0.14678198,13834
2585,0.79,0.57,4,233,2,0,0,1,6,0.00041502714,13835
2586,0.8,0.74,4,221,4,0,0,1,6,0.0066583753,13836
2587,0.53,0.65,2,189,2,1,0,1,0,0.94750583,13837
2588,0.52,0.84,2,226,3,0,0,1,1,0.028264314,13838
2589,0.82,0.59,5,201,3,0,0,1,1,0.00043544173,13839
2590,0.68,0.9,2,133,4,0,0,1,1,0.0004040599,13840
2591,0.21,0.61,3,173,2,0,0,1,1,0.0012103021,13841
2592,0.81,0.5,4,152,3,1,0,1,1,0.019860268,13842
2593,0.57,0.9,3,256,4,0,0,1,1,0.028107077,13843
2594,0.99,0.72,3,119,2,1,0,1,5,0.017440408,13844
2595,0.9,1.0,4,207,3,0,0,2,7,0.012108386,13845
2596,0.76,0.64,3,189,3,0,0,2,2,0.0011591017,13846
2597,0.56,0.92,4,172,2,0,0,2,8,0.0061333477,13847
2598,0.5,0.93,6,150,3,1,0,2,9,0.00035625696,13848
2599,0.48,0.89,5,179,3,0,0,2,4,0.08966395,13849
2600,0.99,0.97,3,257,2,0,0,2,5,0.0462161,13850
2601,0.76,0.8,5,229,2,0,0,2,5,0.00053578615,13851
2602,0.93,0.97,4,227,3,0,0,2,5,0.041325033,13852
2603,0.99,0.78,4,140,3,0,0,2,7,0.002067268,13853
2604,0.85,0.78,4,251,3,0,0,2,7,0.006421149,13854
2605,0.63,0.95,4,137,3,0,0,2,7,0.8840779,13855
2606,0.63,0.78,3,153,3,1,0,2,7,0.0021267831,13856
2607,0.5,0.65,5,242,3,0,0,0,7,0.59911364,13857
2608,0.52,0.57,3,150,3,0,0,1,7,0.9108269,13858
2609,0.63,0.99,3,247,3,0,0,2,7,0.056957126,13859
2610,0.78,0.5,4,212,2,0,0,2,7,0.00783816,13860
2611,0.98,0.53,3,234,3,0,0,2,7,0.9820025,13861
2612,0.14,1.0,5,174,5,0,0,2,7,0.0016362071,13862
2613,0.7,0.9,3,225,2,0,0,1,7,0.00034871697,13863
2614,0.88,0.6,4,224,2,0,0,1,7,0.0005919337,13864
2615,0.72,0.62,3,270,4,0,0,1,7,0.067221016,13865
2616,0.88,0.51,4,139,3,0,0,1,7,0.008683264,13866
2617,0.71,0.51,3,248,4,0,0,1,7,0.0039211214,13867
2618,0.6,0.85,3,172,2,0,0,1,7,0.004050374,13868
2619,0.88,0.86,4,224,3,1,0,1,7,0.0028702319,13869
2620,0.55,0.72,5,232,4,0,0,1,7,0.0046833754,13870
2621,0.85,0.55,4,260,2,1,0,1,7,0.00077164173,13871
2622,0.84,0.51,2,117,4,0,0,1,2,0.9640374,13872
2623,0.91,0.61,4,243,2,1,0,1,2,0.024972916,13873
2624,0.82,0.62,4,202,2,0,0,1,2,0.985718,13874
2625,0.6,0.91,2,168,4,0,0,1,3,0.0032656789,13875
2626,0.89,0.71,5,194,3,0,0,1,3,0.0019666553,13876
2627,0.6,0.97,4,219,4,1,0,1,3,0.0061483383,13877
2628,0.64,0.52,4,207,3,0,0,1,3,0.9846076,13878
2629,0.93,0.88,4,177,3,0,0,1,9,0.004454732,13879
2630,0.81,0.99,3,239,2,1,0,1,9,0.9571189,13880
2631,0.31,0.49,4,165,3,1,0,1,9,0.0131620765,13881
2632,0.68,0.69,4,225,2,0,0,1,9,0.0028252602,13882
2633,0.78,0.59,3,212,2,0,0,1,9,0.0062160194,13883
2634,0.44,0.42,4,159,4,0,0,2,9,0.9776529,13884
2635,0.64,0.93,4,233,2,1,0,2,9,0.0020761788,13885
2636,0.81,0.63,4,108,6,0,0,2,9,0.00562644,13886
2637,0.5,0.49,3,214,3,0,0,2,9,0.9425498,13887
2638,0.69,0.61,5,229,3,0,0,2,9,0.9944631,13888
2639,0.77,0.75,4,223,3,0,0,2,9,0.009264827,13889
2640,0.69,0.56,4,178,3,0,0,2,8,0.9778605,13890
2641,0.87,0.68,4,246,2,0,0,2,8,0.95795697,13891
2642,0.85,0.91,4,145,3,0,0,2,8,0.00018626451,13892
2643,0.83,0.83,4,224,4,0,0,2,8,0.0005545616,13893
2644,0.68,0.51,3,259,3,0,0,2,8,0.01648438,13894
2645,0.78,0.65,4,207,2,0,0,2,8,0.9856978,13895
2646,0.78,0.89,3,253,3,0,0,0,8,0.0020172596,13896
2647,0.93,0.68,4,196,2,1,0,1,8,0.00013077259,13897
2648,0.54,0.75,3,240,3,0,0,2,8,0.014991939,13898
2649,0.76,0.56,3,255,3,0,0,2,8,0.00093996525,13899
2650,0.4,0.72,3,139,2,0,0,2,8,0.006632298,13900
2651,0.73,0.81,3,168,2,0,0,2,9,0.0035968423,13901
2652,0.86,0.98,5,233,3,0,0,1,9,0.042663872,13902
2653,0.38,0.68,5,211,6,0,0,1,9,4.307793e-05,13903
2654,0.71,0.48,5,114,3,0,0,1,4,0.0020778477,13904
2655,0.58,0.97,5,202,2,0,0,1,0,0.5283094,13905
2656,0.67,0.59,3,177,3,1,0,1,0,0.000746727,13906
2657,0.55,0.76,4,233,4,0,0,1,0,0.1531117,13907
2658,0.76,0.98,2,111,2,0,0,1,0,0.9601948,13908
2659,0.7,0.82,3,178,3,0,0,1,0,0.9522109,13909
2660,0.66,0.46,4,204,4,0,0,1,6,0.0005904436,13910
2661,0.96,0.72,3,272,3,0,0,1,6,0.036719024,13911
2662,0.6,0.77,4,157,4,0,0,1,6,0.0003989637,13912
2663,0.54,0.94,5,229,3,1,0,1,6,0.0043242276,13913
2664,0.85,0.9,5,202,3,0,0,1,0,0.0023978055,13914
2665,0.96,0.84,3,264,3,0,0,1,1,0.08120066,13915
2666,0.86,0.62,3,256,3,1,0,1,1,0.004513204,13916
2667,0.53,0.87,3,151,2,0,0,1,1,0.0042126775,13917
2668,0.91,0.95,3,251,3,0,0,1,1,0.9408783,13918
2669,0.33,0.7,5,271,4,0,0,1,1,0.06152031,13919
2670,0.75,0.73,4,274,2,0,0,1,1,0.005628079,13920
2671,0.97,0.8,3,169,3,0,0,1,5,0.00029316545,13921
2672,0.68,0.51,4,176,4,1,0,1,7,0.97758865,13922
2673,0.68,0.7,5,168,2,0,0,2,2,0.0005853176,13923
2674,0.57,0.87,4,171,2,0,0,2,8,0.025889844,13924
2675,0.87,0.9,4,214,3,0,0,2,9,0.031861693,13925
2676,0.5,0.91,5,224,2,1,0,2,4,0.009916842,13926
2677,0.76,0.59,3,191,4,0,0,2,5,0.11133352,13927
2678,0.79,0.61,5,96,4,0,0,2,5,0.006693125,13928
2679,0.17,0.9,6,217,6,1,0,2,5,0.96879524,13929
2680,0.6,0.62,4,135,2,1,0,2,7,0.027261376,13930
2681,0.89,0.67,3,226,3,0,0,2,7,0.017813236,13931
2682,0.69,0.87,3,202,2,0,0,2,7,0.9578102,13932
2683,0.68,0.85,2,180,6,0,0,2,7,0.96315587,13933
2684,0.61,0.87,5,174,4,0,0,2,7,0.003120631,13934
2685,0.63,0.5,3,140,2,0,0,0,7,0.0006260574,13935
2686,0.5,0.96,4,147,3,0,0,1,7,0.0046708286,13936
2687,0.49,0.74,2,263,3,1,0,2,7,0.9796841,13937
2688,0.83,0.55,5,261,5,0,0,2,7,0.9938823,13938
2689,0.59,0.71,2,176,2,1,0,2,7,0.9561137,13939
2690,0.75,0.93,2,98,5,0,0,2,7,0.009979606,13940
2691,0.66,0.48,3,192,3,1,0,1,7,0.014463156,13941
2692,0.68,0.51,4,157,3,0,0,1,7,0.008932859,13942
2693,0.73,0.58,5,230,3,0,0,1,7,0.00014224648,13943
2694,0.98,0.53,4,192,2,1,0,1,7,0.019093841,13944
2695,0.86,0.65,3,161,3,0,0,1,7,0.020924896,13945
